neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price_log
1,74,40.64215,-73.95685,1,4,1,0.05,1,0,3.6635616461296463
1,60,40.6467,-73.94841,0,4,35,2.82,1,105,5.017279836814924
1,52,40.685140000000004,-73.87333000000001,2,2,32,1.67,3,5,3.912023005428146
2,95,40.75835,-73.99065,1,1,88,4.93,3,0,4.795790545596741
2,61,40.79748,-73.94800000000001,1,18,1,0.05,1,0,4.330733340286331
2,73,40.70518,-74.00881,1,1,1,0.09,1,0,4.48863636973214
2,95,40.75289,-73.99403000000001,1,1,104,5.59,1,19,5.707110264748875
2,112,40.744209999999995,-73.98007,0,3,2,0.1,1,0,5.327876168789581
1,214,40.71382,-73.94385,0,2,19,1.03,1,297,5.298317366548036
3,4,40.76552,-73.92576,1,3,3,0.16,1,0,3.9318256327243257
2,202,40.799170000000004,-73.96795,1,4,2,0.11,1,0,4.248495242049359
1,129,40.61224,-73.91854000000001,0,3,25,1.3,1,139,4.454347296253507
2,34,40.74624,-73.99273000000001,1,5,4,0.22,1,0,5.017279836814924
2,201,40.77885,-73.95756,0,5,0,1.3732214298586618,1,0,5.5254529391317835
1,43,40.68719,-73.99384,0,30,0,1.3732214298586618,1,54,5.351858133476067
2,64,40.72732,-73.98056,0,30,0,1.3732214298586618,1,0,6.16541785423142
2,95,40.76084,-73.99899,0,30,0,1.3732214298586618,18,365,5.703782474656201
2,202,40.78707,-73.9769,0,2,0,1.3732214298586618,1,0,5.375278407684165
1,31,40.679120000000005,-74.00227,0,7,0,1.3732214298586618,1,0,5.198497031265826
2,95,40.766909999999996,-73.98545,0,7,1,0.05,1,7,5.017279836814924
1,158,40.67487,-73.96409,1,1,65,4.03,1,313,4.330733340286331
2,61,40.8009,-73.94333,1,3,86,4.48,2,50,4.110873864173311
1,13,40.68507,-73.92612,1,2,20,1.08,1,0,4.330733340286331
2,61,40.80219,-73.94383,1,1,107,5.55,2,365,5.017279836814924
3,77,40.764829999999996,-73.79583000000001,0,1,49,2.55,4,160,6.133398042996649
2,127,40.75741,-73.98125999999999,0,1,53,3.71,2,14,4.836281906951478
2,94,40.82204,-73.94293,1,1,60,3.08,1,101,4.189654742026425
2,201,40.77995,-73.95621,0,3,0,1.3732214298586618,1,0,5.017279836814924
2,198,40.709920000000004,-74.00102,1,7,2,0.11,3,311,4.454347296253507
1,91,40.7249,-73.94105,1,7,3,0.16,1,0,4.330733340286331
2,86,40.73433,-73.98371,1,5,0,1.3732214298586618,1,0,4.605170185988092
1,91,40.73388,-73.95536,0,3,32,1.67,1,56,5.075173815233827
1,13,40.68416,-73.93176,0,2,1,0.05,1,0,4.110873864173311
2,202,40.78761,-73.96862,0,5,1,1.0,2,145,4.912654885736052
1,28,40.69234,-73.90889,1,1,13,0.7,1,0,3.9318256327243257
3,166,40.69587,-73.9045,1,3,1,0.07,2,125,4.189654742026425
1,13,40.69004,-73.92793,1,10,0,1.3732214298586618,1,0,4.61512051684126
1,28,40.691590000000005,-73.91235,1,14,0,1.3732214298586618,1,0,3.58351893845611
2,94,40.810829999999996,-73.95248000000001,1,2,0,1.3732214298586618,1,0,4.248495242049359
1,60,40.650459999999995,-73.93633,0,2,23,1.25,1,149,4.454347296253507
2,94,40.82237,-73.94617,1,2,6,0.31,3,5,4.007333185232471
2,61,40.804809999999996,-73.93812,0,1,3,0.16,2,0,4.795790545596741
1,74,40.65318,-73.96253,1,2,8,0.42,1,0,4.330733340286331
3,220,40.74434,-73.91108,0,2,0,1.3732214298586618,1,0,4.61512051684126
2,94,40.822520000000004,-73.94596999999999,0,4,11,0.61,3,6,4.30406509320417
2,112,40.74478,-73.97968,0,30,3,0.16,2,155,4.553876891600541
1,80,40.69222,-73.97157,0,3,10,0.7,1,82,5.707110264748875
1,28,40.70221,-73.91419,1,6,0,1.3732214298586618,1,0,4.189654742026425
1,28,40.696709999999996,-73.92577,1,1,0,1.3732214298586618,1,0,4.61512051684126
2,86,40.73297,-73.98435,0,9,25,1.33,1,8,5.231108616854587
3,117,40.75797,-73.92908,0,5,9,0.49,1,0,4.736198448394496
3,68,40.74152,-73.87633000000001,1,1,16,0.84,1,49,3.9318256327243257
2,169,40.76211,-73.94887,1,2,2,0.11,1,0,4.2626798770413155
2,145,40.72203,-73.99564000000001,0,2,4,0.21,1,0,5.786897381366708
1,28,40.692640000000004,-73.90485,1,4,3,0.17,1,0,3.912023005428146
1,214,40.71222,-73.93983,1,3,58,3.14,1,5,4.454347296253507
2,95,40.76656,-73.98848000000001,0,4,50,2.61,1,198,6.1903154058531475
1,31,40.67617,-74.00107,0,1,81,4.27,2,141,3.912023005428146
1,41,40.68182,-73.9659,0,3,14,0.74,1,84,5.017279836814924
2,206,40.843990000000005,-73.94228000000001,0,3,0,1.3732214298586618,1,0,4.394449154672439
1,51,40.67238,-73.95222,1,7,0,1.3732214298586618,1,0,3.58351893845611
3,220,40.75247,-73.90033000000001,0,3,1,0.05,1,0,4.51085950651685
2,206,40.84754,-73.93229000000001,1,3,4,0.22,1,0,3.5553480614894135
1,28,40.68571,-73.91317,1,1,19,1.02,8,177,3.9512437185814275
2,127,40.76583,-73.98087,0,1,1,0.05,2,0,5.303304908059076
2,206,40.856770000000004,-73.92985999999999,1,2,50,2.69,1,3,3.828641396489095
1,74,40.64066,-73.9664,1,5,3,0.16,1,0,3.828641396489095
2,94,40.80427,-73.9506,0,20,4,0.21,2,282,4.7535901911063645
1,28,40.687509999999996,-73.91194,1,1,25,1.35,8,177,4.110873864173311
2,94,40.807559999999995,-73.94886,0,4,4,0.21,1,0,5.017279836814924
1,63,40.67471,-73.88905,1,3,56,3.19,8,305,3.5263605246161616
1,13,40.68884,-73.92222,0,4,15,0.81,1,0,4.61512051684126
2,127,40.753479999999996,-73.97189,0,5,1,0.16,1,0,5.303304908059076
1,214,40.7113,-73.9573,0,1,16,1.17,1,334,5.017279836814924
1,182,40.66615,-73.98747,0,2,67,3.94,1,61,4.882801922586371
3,4,40.77205,-73.92997,1,1,5,0.26,1,0,4.07753744390572
2,94,40.81876,-73.9536,1,1,0,1.3732214298586618,1,0,3.828641396489095
1,151,40.671490000000006,-73.97957,0,4,3,0.47,1,350,5.707110264748875
1,214,40.70843,-73.94479,0,3,2,0.14,1,0,4.634728988229636
3,68,40.73867,-73.87144,0,4,44,2.33,2,39,4.48863636973214
3,4,40.75694,-73.92558000000001,1,5,0,1.3732214298586618,1,0,4.060443010546419
1,214,40.716029999999996,-73.95749,0,7,1,0.05,1,0,5.3471075307174685
1,43,40.688309999999994,-73.99159,0,2,1,1.0,1,1,5.303304908059076
3,117,40.75135,-73.94281,0,3,1,0.16,1,0,4.795790545596741
2,202,40.80259,-73.96446,1,5,0,1.3732214298586618,1,0,4.110873864173311
1,74,40.633590000000005,-73.94915,0,2,28,1.46,5,0,4.07753744390572
2,127,40.765809999999995,-73.98235,1,2,1,0.05,1,0,5.303304908059076
2,119,40.71465,-73.98914,1,1,64,4.1,2,32,4.795790545596741
2,94,40.82932,-73.94563000000001,0,30,0,1.3732214298586618,1,89,4.859812404361672
1,28,40.69699,-73.91530999999999,1,2,8,0.43,1,0,4.110873864173311
1,51,40.67712,-73.95132,1,7,0,1.3732214298586618,1,89,4.709530201312334
2,127,40.75292,-73.96386,0,5,16,0.84,1,173,4.983606621708336
1,128,40.61609,-73.95893000000001,1,1,2,0.11,1,0,3.58351893845611
1,13,40.69106,-73.93706999999999,1,4,5,0.5,3,132,4.330733340286331
2,64,40.72937,-73.98482,0,7,0,1.3732214298586618,1,0,5.707110264748875
1,13,40.6798,-73.93857,0,2,21,1.1,1,14,5.786897381366708
2,61,40.805890000000005,-73.9414,0,4,6,0.33,1,0,5.303304908059076
0,179,40.826679999999996,-73.8822,0,1,2,0.1,2,0,3.9318256327243257
1,51,40.6717,-73.93593,0,6,0,1.3732214298586618,1,5,4.795790545596741
3,77,40.7467,-73.83456,1,1,166,8.74,2,151,3.9889840465642745
2,127,40.75417,-73.96556,0,6,6,0.31,1,31,4.51085950651685
2,202,40.786229999999996,-73.98146,0,2,33,1.74,1,6,4.709530201312334
3,185,40.69863,-73.74941,0,3,39,2.12,3,347,5.5254529391317835
1,214,40.71671,-73.94069,1,7,0,1.3732214298586618,1,0,3.9889840465642745
0,136,40.84572,-73.91023,1,1,33,1.93,1,8,3.6888794541139363
2,202,40.79119,-73.9782,0,5,6,0.32,1,0,5.017279836814924
1,28,40.69911,-73.92843,1,1,0,1.3732214298586618,1,0,4.189654742026425
1,43,40.68828,-73.99821,1,3,14,0.8,1,173,4.663439094112067
2,202,40.78608,-73.97251999999999,0,1,116,5.99,1,65,4.61512051684126
2,64,40.730290000000004,-73.98439,0,2,0,1.3732214298586618,1,0,5.170483995038151
1,28,40.70062,-73.93103,1,3,8,0.42,1,0,3.9318256327243257
2,64,40.724340000000005,-73.99099,0,30,26,1.77,2,332,6.1224928095143865
1,41,40.68827,-73.96583000000001,1,20,0,1.3732214298586618,1,0,4.2626798770413155
2,202,40.78313,-73.97555,1,3,2,0.1,2,0,4.07753744390572
2,202,40.79971,-73.96037,0,5,5,0.27,1,7,4.836281906951478
1,63,40.662690000000005,-73.8825,1,1,54,2.8,3,179,4.330733340286331
2,94,40.82442,-73.9485,1,3,4,0.21,1,0,4.02535169073515
1,51,40.67473,-73.91424,2,2,4,0.22,3,1,3.4011973816621555
1,91,40.73284,-73.95919,1,3,4,0.22,1,0,3.6375861597263857
1,28,40.70429,-73.91688,0,2,89,4.67,2,38,4.51085950651685
2,127,40.74669,-73.98311,2,1,76,3.97,3,0,4.189654742026425
3,77,40.765609999999995,-73.79576,1,2,0,1.3732214298586618,4,3,4.394449154672439
3,4,40.76106,-73.9078,0,1,64,3.43,2,96,4.564348191467836
3,77,40.76572,-73.79629,1,2,1,0.06,4,3,4.59511985013459
3,77,40.76355,-73.79460999999999,1,2,1,0.05,4,6,4.795790545596741
2,119,40.71983,-73.9877,1,2,52,2.7,4,67,4.51085950651685
2,95,40.7668,-73.98428,0,3,0,1.3732214298586618,1,0,5.081404364984463
0,133,40.82496,-73.91389000000001,1,2,54,2.94,2,313,3.828641396489095
3,68,40.74113,-73.88769,2,1,9,1.01,4,27,3.7376696182833684
2,202,40.79176,-73.96717,0,30,1,0.15,3,3,5.170483995038151
1,13,40.68522,-73.94511999999999,0,3,2,0.11,1,0,5.017279836814924
2,61,40.8014,-73.94386,0,5,7,0.38,1,9,5.303304908059076
1,159,40.66302,-73.95155,1,2,73,3.82,3,180,4.110873864173311
1,19,40.68632,-73.98903,0,30,3,0.16,1,0,4.394449154672439
1,63,40.6729,-73.88902,0,7,1,0.06,1,0,4.406719247264253
3,189,40.73688,-73.91945,1,3,2,0.15,1,0,3.4657359027997265
1,51,40.670190000000005,-73.93996,1,3,0,1.3732214298586618,1,125,3.871201010907891
1,28,40.68727,-73.90701999999999,1,1,0,1.3732214298586618,1,0,3.9318256327243257
2,206,40.8411,-73.93751,1,4,5,0.26,1,0,3.9318256327243257
1,31,40.67832,-73.99803,1,2,2,0.19,1,179,4.875197323201151
2,35,40.71467,-73.99239,0,14,12,0.65,1,0,4.663439094112067
1,214,40.707809999999995,-73.94375,1,5,2,0.22,1,0,3.9318256327243257
1,17,40.61224,-73.98563,1,3,1,0.05,2,61,3.58351893845611
2,201,40.77176,-73.94943,0,2,2,0.26,1,0,4.7535901911063645
1,91,40.72915,-73.95813000000001,0,13,0,1.3732214298586618,1,0,5.62040086571715
2,202,40.787259999999996,-73.96866999999999,0,3,42,2.19,1,4,5.14166355650266
3,68,40.74475,-73.88266,0,2,8,0.43,1,0,4.51085950651685
1,80,40.6978,-73.97681999999999,0,4,8,0.43,1,0,4.875197323201151
2,202,40.77244,-73.98043,0,7,0,1.3732214298586618,1,0,5.25227342804663
2,137,40.74873,-73.97664,0,30,5,0.4,50,364,5.017279836814924
2,119,40.71542,-73.98403,0,7,0,1.3732214298586618,1,0,4.969813299576001
2,201,40.77775,-73.94957,0,5,0,1.3732214298586618,1,0,5.303304908059076
2,94,40.82887,-73.9487,1,2,3,0.16,1,0,4.02535169073515
3,44,40.7806,-73.84198,1,1,92,5.01,1,79,4.0943445622221
2,206,40.84345,-73.94079,1,3,21,1.12,2,1,4.189654742026425
2,202,40.79722,-73.96205,1,5,1,0.05,1,0,3.9318256327243257
1,214,40.71305,-73.95995,0,2,11,0.58,1,64,5.003946305945459
2,94,40.82393,-73.93947,1,7,0,1.3732214298586618,1,35,4.02535169073515
1,214,40.717929999999996,-73.95772,0,7,0,1.3732214298586618,1,0,5.442417710521793
2,137,40.746959999999994,-73.9746,0,2,2,0.11,1,0,5.5254529391317835
1,151,40.67812,-73.9771,0,4,0,1.3732214298586618,1,0,5.303304908059076
1,41,40.6938,-73.96963000000001,0,2,0,1.3732214298586618,1,0,4.61512051684126
1,58,40.62643,-74.0072,0,2,55,2.85,2,285,4.51085950651685
3,104,40.751529999999995,-73.88964,1,1,4,0.21,1,0,4.795790545596741
1,214,40.71816,-73.95031,1,1,32,1.73,1,0,3.871201010907891
1,214,40.718109999999996,-73.94414,1,1,1,0.05,1,0,4.330733340286331
1,91,40.72977,-73.9525,1,5,19,1.28,2,95,4.394449154672439
1,85,40.6832,-73.98736,1,2,1,0.05,1,0,4.709530201312334
3,77,40.73067,-73.80691,1,1,9,0.48,1,328,3.828641396489095
2,73,40.7043,-74.00923,0,30,0,1.3732214298586618,49,346,5.707110264748875
2,64,40.72508,-73.97978,0,3,2,0.11,1,0,5.017279836814924
2,94,40.827709999999996,-73.94699,0,5,1,0.05,1,0,4.394449154672439
2,127,40.75228,-73.97195,0,4,0,1.3732214298586618,1,0,5.860786223465865
1,151,40.67443,-73.98366999999999,0,5,4,0.22,1,0,5.5254529391317835
1,214,40.716840000000005,-73.9451,1,2,27,2.89,2,80,4.060443010546419
1,13,40.69294,-73.9398,1,30,3,0.17,10,364,3.9318256327243257
1,41,40.6838,-73.96176,0,1,42,2.25,2,308,5.991464547107982
2,61,40.7901,-73.95053,0,1,109,5.67,2,12,4.890349128221754
1,80,40.68892,-73.97749,0,2,11,1.46,1,0,5.017279836814924
1,28,40.70483,-73.91433,1,3,6,0.32,2,0,3.713572066704308
2,202,40.80049,-73.96629,1,2,0,1.3732214298586618,1,0,5.017279836814924
2,130,40.80608,-73.96396999999999,0,10,2,0.1,1,0,5.247024072160486
2,209,40.73247,-74.00378,0,3,17,0.88,1,37,5.993961427306569
1,91,40.7268,-73.94072,0,24,1,0.05,1,0,4.189654742026425
3,59,40.76008,-73.85965999999999,1,2,0,1.3732214298586618,1,0,4.61512051684126
2,64,40.72837,-73.98546,0,4,17,1.1,1,5,5.5254529391317835
2,119,40.71441,-73.98655,1,4,0,1.3732214298586618,1,0,4.61512051684126
1,214,40.70683,-73.93312,1,2,2,0.1,1,0,3.9512437185814275
2,34,40.74494,-73.99762,0,2,30,1.57,1,274,5.703782474656201
2,119,40.721540000000005,-73.99331,1,28,1,0.09,1,0,4.836281906951478
1,41,40.692840000000004,-73.96824000000001,0,15,0,1.3732214298586618,1,0,5.017279836814924
1,13,40.68748,-73.93048,1,5,2,0.1,1,0,4.189654742026425
1,91,40.72397,-73.94695,0,7,1,0.05,2,0,5.69035945432406
2,61,40.80147,-73.94451,1,3,40,2.11,2,78,4.110873864173311
2,201,40.77445,-73.94783000000001,0,6,0,1.3732214298586618,1,0,5.278114659230517
1,159,40.66158,-73.95987,0,2,14,0.83,1,0,4.394449154672439
1,13,40.69818,-73.94154,1,2,7,0.39,1,11,4.330733340286331
2,94,40.8048,-73.94951,0,30,8,0.47,2,216,4.5217885770490405
1,28,40.68958,-73.91393000000001,1,7,3,0.15,1,0,3.4339872044851463
1,13,40.67944,-73.95238,0,8,0,1.3732214298586618,2,0,4.060443010546419
1,41,40.68882,-73.96049000000001,0,3,38,1.99,1,2,5.081404364984463
2,34,40.73851,-73.99746,0,4,1,0.05,1,2,5.993961427306569
2,35,40.71346,-73.99141,1,2,9,0.47,1,0,4.61512051684126
2,201,40.77752,-73.94646999999999,1,4,0,1.3732214298586618,1,0,5.0106352940962555
1,57,40.69256,-73.99085,0,5,0,1.3732214298586618,1,0,5.5254529391317835
1,28,40.70032,-73.92985,1,4,1,0.05,1,0,3.713572066704308
2,197,40.71503,-74.00702,0,2,5,0.39,1,0,5.993961427306569
3,220,40.74602,-73.90604,1,1,0,1.3732214298586618,1,0,4.02535169073515
2,209,40.73983,-74.009,1,2,2,0.11,1,0,5.5254529391317835
0,203,40.84279,-73.86527,0,2,98,5.1,1,89,4.61512051684126
0,111,40.88447,-73.90156999999999,1,1,14,0.76,2,127,4.02535169073515
4,40,40.61603,-74.08666,0,1,70,8.43,1,300,4.189654742026425
3,220,40.75593,-73.90268,1,1,11,0.58,2,0,6.054439346269371
2,94,40.82908,-73.94671,1,3,19,0.99,2,211,3.912023005428146
2,145,40.72382,-73.99540999999999,0,2,9,0.47,1,0,5.170483995038151
1,214,40.71159,-73.94514000000001,0,5,19,1.03,1,295,4.867534450455582
0,147,40.87491,-73.87575,1,2,1,0.05,1,0,4.477336814478207
1,214,40.70471,-73.94151,1,4,7,0.37,1,0,3.7612001156935624
1,85,40.68015,-73.98795,0,3,2,0.11,1,0,4.7535901911063645
2,92,40.72855,-73.99767,0,3,3,0.16,2,0,5.017279836814924
1,151,40.66883,-73.98099,1,3,2,0.15,1,0,3.9318256327243257
1,214,40.709340000000005,-73.95243,1,7,1,0.05,1,0,4.2626798770413155
1,74,40.63074,-73.96418,1,20,1,0.19,2,358,3.9318256327243257
2,94,40.82394,-73.94431999999999,1,30,2,0.1,1,0,4.330733340286331
1,51,40.66838,-73.96,1,1,0,1.3732214298586618,2,88,3.828641396489095
2,201,40.78281,-73.94516,0,2,88,4.9,1,29,4.969813299576001
2,64,40.73215,-73.98804,0,1,1,0.05,1,0,5.14166355650266
1,214,40.714240000000004,-73.94283,1,20,0,1.3732214298586618,1,0,3.7612001156935624
1,28,40.69984,-73.93899,1,5,0,1.3732214298586618,1,0,4.189654742026425
1,13,40.694590000000005,-73.95551,1,2,22,1.64,34,289,4.189654742026425
3,4,40.765159999999995,-73.92281,0,6,2,0.11,1,0,4.727387818712341
1,190,40.646879999999996,-74.00209,0,3,5,0.27,1,3,5.017279836814924
2,206,40.850840000000005,-73.93905,0,5,3,0.26,1,30,5.303304908059076
2,202,40.803090000000005,-73.96568,1,4,1,0.16,1,341,4.61512051684126
2,112,40.74241,-73.97954,0,30,8,0.42,91,281,4.962844630259907
1,89,40.58985,-73.98482,1,2,25,1.34,1,0,4.02535169073515
3,183,40.68857,-73.75488,1,2,23,1.4,4,348,3.9318256327243257
2,137,40.74975,-73.97699,0,30,0,1.3732214298586618,91,0,5.225746673713202
1,13,40.692240000000005,-73.93219,0,1,90,4.68,2,181,5.225746673713202
1,28,40.69608,-73.93133,1,5,1,0.16,1,0,3.828641396489095
1,216,40.65136,-73.97689,0,3,37,1.95,1,71,5.081404364984463
2,95,40.76028,-73.99014,0,1,125,6.51,1,201,5.19295685089021
3,4,40.76717,-73.90994,1,7,7,0.49,1,365,4.02535169073515
2,137,40.74785,-73.96967,1,11,0,1.3732214298586618,1,0,5.278114659230517
1,214,40.70511,-73.94474,1,5,0,1.3732214298586618,1,0,4.31748811353631
1,74,40.644290000000005,-73.95732,0,2,35,1.83,1,312,3.1354942159291497
1,91,40.71951,-73.95277,0,2,9,0.56,1,0,5.170483995038151
1,51,40.67313,-73.9448,0,1,16,0.86,1,1,5.420534999272286
2,34,40.74688,-73.99656999999999,1,5,2,0.1,1,0,4.605170185988092
1,13,40.68316,-73.95033000000001,0,2,51,2.65,2,231,5.017279836814924
1,159,40.65534,-73.95644,0,2,2,0.11,1,95,4.61512051684126
1,13,40.685179999999995,-73.95328,0,3,4,0.21,1,0,4.48863636973214
3,4,40.768240000000006,-73.91135,1,5,11,0.59,1,156,3.4011973816621555
1,214,40.71298,-73.9485,0,4,1,0.05,1,0,5.993961427306569
1,159,40.661,-73.9598,0,30,10,0.63,1,2,4.454347296253507
2,202,40.78456,-73.98116999999999,0,30,0,1.3732214298586618,8,0,4.948759890378168
1,51,40.6752,-73.94366,1,1,0,1.3732214298586618,1,0,4.189654742026425
1,13,40.68152,-73.94153,0,1,43,2.32,1,267,5.017279836814924
2,103,40.87328,-73.91458,0,21,7,0.38,1,156,4.2626798770413155
2,137,40.7487,-73.98123000000001,0,4,0,1.3732214298586618,1,0,5.5254529391317835
2,61,40.789770000000004,-73.9476,1,4,16,0.87,1,130,4.605170185988092
3,50,40.74061,-73.85651,2,1,8,0.53,4,347,3.828641396489095
2,127,40.76739,-73.98225,0,7,3,0.16,1,0,5.247024072160486
1,28,40.69164,-73.90576999999999,1,1,9,0.49,1,0,4.2626798770413155
1,60,40.63479,-73.94848,1,2,4,0.23,5,0,3.332204510175204
1,214,40.7098,-73.9545,1,4,2,0.11,1,0,4.394449154672439
2,127,40.76511,-73.98046,0,3,0,1.3732214298586618,1,0,6.111467339502679
1,216,40.6597,-73.98318,1,14,0,1.3732214298586618,2,0,4.330733340286331
2,35,40.71629,-73.99065999999999,0,2,10,0.54,1,0,5.170483995038151
1,13,40.69538,-73.94657,1,2,4,0.21,1,0,3.58351893845611
1,13,40.68611,-73.95170999999999,1,7,1,0.05,1,0,3.7376696182833684
1,20,40.61984,-73.97872,2,30,8,0.42,1,179,3.9318256327243257
1,28,40.69545,-73.91153,1,1,0,1.3732214298586618,1,0,3.713572066704308
1,214,40.70778,-73.94411,0,7,14,0.83,1,128,5.017279836814924
2,201,40.77267,-73.94735,0,2,1,0.08,1,0,5.993961427306569
2,61,40.8066,-73.9408,1,1,6,0.31,1,0,4.454347296253507
1,51,40.67666,-73.94086999999999,1,5,1,0.1,1,0,4.61512051684126
2,202,40.78233,-73.98415,0,3,20,1.08,1,36,5.017279836814924
4,161,40.6311,-74.12816,0,2,3,0.34,5,354,5.0106352940962555
2,61,40.80209,-73.93584,0,6,31,1.68,2,276,5.351858133476067
2,206,40.85244,-73.9405,0,2,30,1.61,2,109,5.017279836814924
2,94,40.82257,-73.94665,1,16,0,1.3732214298586618,1,0,3.9318256327243257
1,13,40.682629999999996,-73.92264,0,3,42,2.23,1,275,5.860786223465865
2,64,40.72341,-73.98534000000001,1,4,25,1.35,1,0,4.875197323201151
2,95,40.75803,-73.99853,0,3,0,1.3732214298586618,1,0,5.655991810819852
1,74,40.64366,-73.95794000000001,2,2,1,0.05,1,0,3.828641396489095
0,16,40.85828,-73.88559000000001,1,1,3,0.16,1,0,3.4339872044851463
1,13,40.68642,-73.92456999999999,1,2,42,2.28,2,53,3.9318256327243257
1,63,40.663790000000006,-73.88176999999999,1,1,43,2.26,3,89,3.9318256327243257
2,202,40.797990000000006,-73.97018,1,6,1,0.08,1,55,5.5254529391317835
2,64,40.72341,-73.98940999999999,0,7,2,0.2,1,0,4.709530201312334
3,164,40.70248,-73.81936999999999,0,2,31,1.65,2,62,4.836281906951478
1,158,40.681999999999995,-73.97231,1,2,0,1.3732214298586618,1,0,4.394449154672439
3,4,40.758590000000005,-73.91748,1,1,0,1.3732214298586618,1,0,4.2626798770413155
2,95,40.76147,-73.99908,1,1,0,1.3732214298586618,1,0,5.017279836814924
2,202,40.78898,-73.97418,2,3,7,0.38,1,0,3.9889840465642745
1,13,40.68594,-73.92394,1,4,18,0.99,1,0,4.02535169073515
1,25,40.6936,-73.9935,0,5,4,0.25,1,166,6.473890696352274
2,94,40.82547,-73.94091999999999,1,1,0,1.3732214298586618,1,0,4.564348191467836
1,91,40.72684,-73.94001999999999,0,4,0,1.3732214298586618,1,0,4.700480365792417
2,34,40.73989,-73.99863,0,4,1,0.05,1,0,6.186208623900494
1,214,40.711059999999996,-73.94884,0,5,15,0.97,1,83,5.081404364984463
2,61,40.79315,-73.93385,0,1,14,0.76,3,353,5.017279836814924
2,34,40.75206,-73.99829,0,3,43,2.34,1,63,5.303304908059076
1,214,40.71198,-73.9582,1,4,9,0.48,1,0,4.07753744390572
2,34,40.750029999999995,-73.99647,0,2,76,3.95,1,4,4.700480365792417
2,201,40.78314,-73.94659,1,1,45,2.34,1,7,4.330733340286331
2,206,40.84243,-73.93693,1,1,1,0.05,1,0,3.9318256327243257
2,206,40.8335,-73.9468,0,4,2,0.11,1,0,5.375278407684165
2,94,40.80814,-73.94238,0,6,40,2.35,1,293,5.521460917862246
2,137,40.74933,-73.9767,0,30,0,1.3732214298586618,91,310,5.303304908059076
1,20,40.6421,-73.99732,1,1,12,0.65,4,348,4.04305126783455
1,214,40.709790000000005,-73.96631,0,1,0,1.3732214298586618,1,0,4.795790545596741
1,28,40.70597,-73.92090999999999,0,3,9,0.49,2,34,4.852030263919617
3,68,40.73491,-73.888,0,3,77,4.05,2,22,4.430816798843313
1,30,40.64017,-73.9105,0,3,4,0.39,4,364,5.673323267171493
1,19,40.68734,-73.98633000000001,0,13,0,1.3732214298586618,1,0,5.017279836814924
3,54,40.78021,-73.91015,1,1,43,2.28,2,351,3.6888794541139363
1,20,40.64226,-73.99706,1,1,12,0.65,4,333,4.04305126783455
2,201,40.76703,-73.95553000000001,0,6,4,0.34,1,5,5.303304908059076
0,134,40.81037,-73.91946,0,2,47,2.52,1,0,4.189654742026425
1,28,40.70328,-73.91429000000001,1,2,2,0.1,1,0,3.9318256327243257
1,60,40.647009999999995,-73.94965,0,2,65,3.51,1,236,5.278114659230517
2,34,40.74009,-73.99608,0,2,10,0.59,1,0,6.439350371100098
2,86,40.73442,-73.98383000000001,1,4,4,0.21,1,0,4.248495242049359
1,74,40.65229,-73.96551,0,2,31,1.67,1,24,4.836281906951478
1,214,40.716440000000006,-73.94807,0,2,1,0.05,1,0,5.081404364984463
2,202,40.778059999999996,-73.98225,0,3,20,1.27,1,217,5.278114659230517
1,91,40.72612,-73.9532,0,4,1,0.05,1,0,5.5254529391317835
2,127,40.75459,-73.96706,0,2,5,0.26,1,0,4.836281906951478
1,214,40.70851,-73.95318,1,4,1,0.06,2,0,4.61512051684126
1,190,40.65413,-74.00242,0,2,19,0.99,2,15,5.198497031265826
2,94,40.8,-73.95056,0,4,3,0.18,1,0,5.170483995038151
1,214,40.712759999999996,-73.946,1,2,5,0.33,1,0,4.51085950651685
2,206,40.83515,-73.94226,1,2,67,3.54,2,20,3.9318256327243257
2,61,40.8025,-73.93775,0,6,32,1.73,2,251,5.303304908059076
1,214,40.7077,-73.94029,0,4,11,0.59,1,3,4.51085950651685
1,13,40.69129,-73.9523,1,1,87,4.58,1,8,4.2626798770413155
1,214,40.71591,-73.94693000000001,0,3,4,0.22,1,0,4.7535901911063645
2,119,40.72303,-73.98965,1,3,18,0.96,1,0,4.330733340286331
2,202,40.77605,-73.98833,0,30,4,0.63,25,363,5.25227342804663
2,202,40.77483,-73.98973000000001,0,30,1,0.11,25,0,5.303304908059076
